Entry ID,Crystallization Method,Temp (K),pH,Matthews Coefficient,Percent Solvent Content,Component_1_Name,Component_1_Conc,Component_1_pH,Component_2_Name,Component_2_Conc,Component_2_pH,Component_3_Name,Component_3_Conc,Component_3_pH,Component_4_Name,Component_4_Conc,Component_4_pH,Component_5_Name,Component_5_Conc,Component_5_pH,Component_6_Name,Component_6_Conc,Component_6_pH
8OLP,"VAPOR DIFFUSION, HANGING DROP",291.0,7.0,1.91,35.64,1:1 RATIO OF A 15 MG/ML PROTEIN SOLUTION WITH A PRECIPITANT SOLUTION CONTAINING 20% PEG 6000,,,100 MM HEPES,,7.0,,,,,,,,,,,,
8OMB,"VAPOR DIFFUSION, HANGING DROP",291.0,7.8,2.08,40.77,SODIUM CITRATE,1.6 M,,TRIS-H2SO4,50 mM,,,,,,,,,,,,,
8OMH,"VAPOR DIFFUSION, HANGING DROP",291.0,7.8,2.07,40.71,SODIUM CITRATE,1.6 M,,TRIS-H2SO4,50 mM,,,,,,,,,,,,,
8OMN,"VAPOR DIFFUSION, HANGING DROP",291.0,7.8,2.08,40.8,SODIUM CITRATE,1.6 M,,TRIS-H2SO4,50 mM,,,,,,,,,,,,,
8OMP,"VAPOR DIFFUSION, HANGING DROP",291.0,7.8,2.08,40.98,SODIUM CITRATE,1.6 M,,TRIS-H2SO4,50 mM,,,,,,,,,,,,,
8OO8,"VAPOR DIFFUSION, SITTING DROP",294.0,,2.15,42.73,"A 9 0.06 M DIVALENTS 0.1 M BUFFER SYSTEM 3 8.5 30 % V/V PRECIPITANT MIX 1

0.06 M MAGNESIUM CHLORIDE HEXAHYDRATE; 0.06 M CALCIUM CHLORIDE DIHYDRATE",,,TRIS,0.1 M,8.5,V/V PEG 500 MME; 10 % W/V PEG 20000. (MORPHEUS A-9),20%,,,,,,,,,,
9B8E,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.28,46.1,PEG 1,20%,,000,,,TRIS,0.1 M,,ETHYLENE GLYCOL,25%,,,,,,,
8B4G,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.23,44.81,HEPES,0.1 M,7.5,20M M MGCL2 AND 22 %(W/V) POLYACRYLIC ACID 5100 SODIUM SALT,,,,,,,,,,,,,,
8B96,"VAPOR DIFFUSION, HANGING DROP",298.15,,2.02,39.22,NANO3,0.3M,,PEG3350,16%,,ETHYLENE GLYCOL,5%,,,,,,,,,,
8B98,"VAPOR DIFFUSION, HANGING DROP",298.15,,2.05,40.13,NANO3,0.3M,,PEG3350,18%,,,,,,,,,,,,,
8OHB,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.36,47.88,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OHC,"VAPOR DIFFUSION, HANGING DROP",293.0,7.5,2.38,48.25,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OHE,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.37,48.17,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OHF,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.37,48.04,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OHG,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.37,48.1,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OHH,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.42,49.09,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OHJ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.38,48.23,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OHK,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.37,48.01,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OHL,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.35,47.59,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OHO,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.37,48.16,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OJW,"VAPOR DIFFUSION, SITTING DROP",298.0,4.0,2.34,47.54,"AMMONIUM SULFATE
0.1 M SODIUM ACETATE

-> SOAKING EXPERIMENT BY PH ADJUSTMENT TO",2.0 M,6.0,,,,,,,,,,,,,,,
8OK1,"VAPOR DIFFUSION, HANGING DROP",293.0,,,,HEPES,0.1 M,7.5,AMMONIUM SULFATE,50 mM,,PEG3350,24%,,,,,,,,,,
8PB3,"VAPOR DIFFUSION, HANGING DROP",277.0,8.5,2.45,49.8,TRIS/HCL,100 mM,8.5,PEG 8000,20%,,MGCL2,200 mM,,,,,,,,,,
8PB4,"VAPOR DIFFUSION, HANGING DROP",277.0,8.5,2.25,45.4,TRIS/HCL,100 mM,8.5,PEG 8000,20%,,MGCL2,200 mM,,,,,,,,,,
8PB5,"VAPOR DIFFUSION, HANGING DROP",277.0,8.5,2.25,45.4,TRIS/HCL,100 mM,8.5,PEG 8000,20%,,MGCL2,200 mM,,,,,,,,,,
8PB6,"VAPOR DIFFUSION, HANGING DROP",277.0,8.5,2.26,45.5,TRIS/HCL,100 mM,8.5,PEG 8000,20%,,MGCL2,200 mM,,,,,,,,,,
8PB7,"VAPOR DIFFUSION, HANGING DROP",277.0,8.5,2.26,45.5,TRIS/HCL,100 mM,8.5,PEG 8000,20%,,MGCL2,200 mM,,,,,,,,,,
8Q5J,"VAPOR DIFFUSION, SITTING DROP",289.15,,2.43,49.5,MAGNESIUM FORMATE DIHYDRATE,0.2 M,,W/V POLYETHYLENE GLYCOL 3,20%,,350,,,,,,,,,,,
8QXQ,"VAPOR DIFFUSION, HANGING DROP",277.0,8.5,2.27,45.78,TRIS/HCL,100 mM,8.5,PEG 8000,20%,,MGCL2,200 mM,,,,,,,,,,
8RMO,"VAPOR DIFFUSION, SITTING DROP",293.0,8.0,2.46,50.08,TRIS 8 PH,0.1 M,,20 %W/V PEG 6K,,,NH4CL,0.2 M,,,,,,,,,,
8RQP,LIPIDIC CUBIC PHASE,293.0,,2.26,45.6,34-41 %(V/V) PEG400,,,LISO4,100 mM,,AND 100 MM NA-CITRATE AT,,5.6,,,,,,,,,
8SAF,"VAPOR DIFFUSION, HANGING DROP",293.0,7.8,2.08,40.83,SODIUM CITRATE,1.6 M,,TRIS BASE,50 mM,,,,,,,,,,,,,
8T2M,"VAPOR DIFFUSION, HANGING DROP",293.0,,2.15,42.66,SODIUM ACETATE:HCL,0.1 M,,,,4.6,PEG 4000,8%,,,,,,,,,,
8UOR,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.06,40.28,0.2 UL 17 MG/ML PROTEIN IN 50 MM HEPES,,,,,7.0,SODIUM CHLORIDE + 0.2 UL RESERVOIR (MOLECULAR DIMENSIONS MORPHEUS A2),150 mM,,,,,,,,,,
8UOU,"VAPOR DIFFUSION, SITTING DROP",293.0,,1.9,35.4,0.2 UL 19 MG/ML PROTEIN IN 50 MM HEPES,,,SODIUM CHLORIDE + 0.2 UL RESERVOIR (0.2 M MAGNESIUM CHLORIDE,150 mM,,HEPES,0.1 M,,,,7.5,V/V PEG400,30%,,L-ASP),20 mM,
8UP9,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.05,39.9,0.2 UL 16 MG/ML PROTEIN IN 50 MM HEPES,,,SODIUM CHLORIDE + 0.2 UL RESERVOIR (MOLECULAR DIMENSIONS MORPHEUS C9 1,150 mM,,2,,,,,8.5,,,,,,
8UPC,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.05,39.97,0.2 UL 18 MG/ML PROTEIN IN 50 MM HEPES,,,,,7.0,SODIUM CHLORIDE + 0.2 UL RESERVOIR MOLECULAR DIMENSIONS MORPHEUS B12,150 mM,,,,8.5,,,,,,
8USS,"VAPOR DIFFUSION, SITTING DROP",296.0,,2.48,50.46,W/V PEG 8K,15%,,MGCL2,0.2 M,,TRIS,0.1 M,8.5,,,,,,,,,
8VIJ,"VAPOR DIFFUSION, HANGING DROP",293.0,6.5,2.09,38.1,PEG MME 2000,23%,,BIS-TRIS,100 mM,6.5,KCN,10 mM,,,,,,,,,,
8X2V,"VAPOR DIFFUSION, SITTING DROP",293.0,,1.8,31.54,1 UL OF ANC4+LOOP II+P12K/N13H (6.0 MG/ML IN 10 MM SODIUM ACETATE,,5.0,NACL) + 1 UL OF 25% (W/V) POLYETHYLENE GLYCOL 3350,150 mM,,BIS-TRIS,0.1 M,,,,6.5,,,,,,
8X2W,"VAPOR DIFFUSION, SITTING DROP",293.0,,1.79,31.36,1 UL OF ANC4+LOOP II+P12K/N13H/S58T/N193G/Y194F/D197R (6.0 MG/ML IN 10 MM SODIUM ACETATE,,5.0,NACL) + 1 UL OF 25% (W/V) POLYETHYLENE GLYCOL 3,150 mM,,350,,,BIS-TRIS,0.1 M,,,,6.5,,,
8ITX,"VAPOR DIFFUSION, SITTING DROP",293.0,,1.62,24.26,BUFFER = 0.1M TRIS (7.8),,,"SALT= NASCN;
PRECIPITANT = PEG 6K",,,,,,,,,,,,,,
8ITZ,"VAPOR DIFFUSION, SITTING DROP",293.0,,1.65,25.64,BUFFER = 0.1M TRIS (7.8),,,"SALT= NASCN;
PRECIPITANT = PEG 6K",,,,,,,,,,,,,,
8K14,"VAPOR DIFFUSION, HANGING DROP",277.0,7.5,2.21,44.26,HEPES,0.1 M,7.5,AMMONIUM SULFATE,2.0 M,,,,,,,,,,,,,
8KI0,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.32,47.08,TRIS-HCL (,100 mM,7.0,POTASSIUM SODIUM TARTRATE,1.0 M,,LITHIUM SULFATE,200 mM,,,,,,,,,,
8OE3,"VAPOR DIFFUSION, SITTING DROP",291.0,5.7,1.77,30.51,2 UL 40 MM SODIUM CACODYLATE,,,1 UL 80 MM HEXAMMINE (III) COBALT,,,1 UL 10% MPD,,,2 UL 800 MM POTASSIUM CHLORIDE,,,UL 30 MM SODIUM CHLORIDE,,,2 UL 1 MM DNA,,
8OF3,VAPOR DIFFUSION,292.0,7.5,3.72,66.9,LISO4,1.7M,,,,,,,,,,,,,,,,
8OGF,"VAPOR DIFFUSION, HANGING DROP",296.0,,2.11,41.6,SODIUM CITRATE,1.5 M,,TRIS,0.1 M,8.0,,,,,,,,,,,,
8OGK,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.36,47.94,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OGM,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.4,48.72,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OGN,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.36,47.93,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OGO,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.36,47.82,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OGP,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.36,47.86,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OGQ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.36,47.88,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OGR,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.36,47.99,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OGS,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.35,47.77,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OGU,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.36,47.89,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OGV,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.36,47.9,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OGW,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.37,48.16,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OGY,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.37,48.15,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OGZ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.37,48.18,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OH0,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.37,48.12,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8OH1,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.38,48.42,HEPES,0.1 M,7.5,,,,,,,,,,,,,,,
8P37,"VAPOR DIFFUSION, SITTING DROP",295.0,,2.13,42.14,SYNGUAB3-C222S CRYSTALS WERE GROWN IN THE PRESENCE OF IMP AND NAD+ IN MOTHER LIQUOR FROM THE CONDITION 2-48 OF THE COMMERCIAL SCREEN MORPHEUS (MOLECULAR DIMENSIONS),,,WHICH CONSISTS OF AN AMINO ACID MIXTURE (0.02M DL-GLUTAMIC ACID MONOHYDRATE,,,DL-ALANINE,0.02M,,GLYCINE,0.02M,,DL-LYSINE MONOHYDROCHLORIDE,0.02M,,AND 0.02M DL-SERINE,,
8PAE,"VAPOR DIFFUSION, SITTING DROP",293.0,7.8,,,BIS TRIS,0.1 M,7.8,SODIUM CITRATE,0.05 M,,MAGNESIUM CHLORIDE,0.05 M,,PEG SMEAR HIGH,25%,,,,,,,
8QUK,"VAPOR DIFFUSION, SITTING DROP",290.0,8.5,2.64,53.47,TRIS BUFFER,0.1M,,,,8.0,10-15% PEG550MME,,,KSCN,0.15M,,,,,,,
8SVG,"VAPOR DIFFUSION, SITTING DROP",293.0,6.4,1.89,34.99,MES,0.1 M,6.4,"TRIMETHYLAMINE
N-OXIDE DEHYDRATE",0.2 M,,W/V PEG2000,2%,,,,,,,,,,
8SVH,"VAPOR DIFFUSION, SITTING DROP",296.0,,1.89,34.94,MES,0.1 M,6.6,TRIMETHYLAMINE N-OXIDE DEHYDRATE,0.2 M,,W/V PEG2000,7%,,,,,,,,,,
8SVI,"VAPOR DIFFUSION, SITTING DROP",296.0,,1.88,34.52,MES,0.1 M,6.0,TRIMETHYLAMINE N-OXIDE DEHYDRATE,0.2 M,,W/V PEG MME 2000,11%,,,,,,,,,,
8TW1,MICROBATCH,295.0,5.0,1.98,37.74,LITHIUM CHLORIDE,0.2 M,,SODIUM ACETATE,0.1 M,5.0,PEG-6000,20%,,,,,,,,,,
9B1Z,"VAPOR DIFFUSION, SITTING DROP",291.0,8.5,1.99,38.12,PEG 3350,33%,,TRIS,0.1M,,,,8.5,SODIUM ACETATE,0.2 M,,KLPNC.20447.A.B1.PB00133 AT 26 MG/ML. PLATE LIU-S-102,,,C1. PUCK: PSL-1001,,
9B22,"VAPOR DIFFUSION, SITTING DROP",291.0,8.5,2.15,42.82,PEG 4000,23%,,TRIS,0.1M,,,,8.5,SODIUM ACETATE,0.2 M,,KLPNC.20447.A.B1.PB00133 AT 26 MG/ML. 3 MINUTUE SOAK IN 15 MM AMP AND 15 MM ADP-RIBOSE. ELECTRON DENSITY CONSISTENT WITH THE ALPHA-D-RIBOSE FORM.  SUBUNIT B CONTAINS AMP AND ADP-RIBOSE IN THE ACTIVE SITE AND WERE REFINED WITH GROUPED OCCUPANCIES. PLATE LIU-S-102,,,F8. PUCK: PSL-1011,,
8GI6,MICROBATCH,293.15,5.7,2.04,39.68,NA ACETATE (,0.1 M,5.7,NA CITRATE,0.5 mM,,PEG4000,26%,,GLYCEROL,5%,,,,,,,
8QDY,VAPOR DIFFUSION,293.0,8.0,2.16,43.13,8-12 % PEG 8000,,,8-12 % ETHYLENE GLYCOL,,,HEPES,0.1 M,8.0,,,,,,,,,
8QDZ,VAPOR DIFFUSION,293.0,8.0,2.12,41.85,8-12 % PEG 8000,,,8-12 % ETHYLENE GLYCOL,,,HEPES,0.1 M,8.0,,,,,,,,,
8QE0,VAPOR DIFFUSION,293.0,8.0,2.12,42.04,8-12 % PEG 8000,,,8-12 % ETHYLENE GLYCOL,,,HEPES,0.1 M,8.0,,,,,,,,,
8QE1,VAPOR DIFFUSION,293.0,8.0,2.13,42.28,8-12 % PEG 8000,,,8-12 % ETHYLENE GLYCOL,,,HEPES,0.1 M,8.0,,,,,,,,,
8QE2,VAPOR DIFFUSION,293.0,8.0,2.13,42.16,8-12 % PEG 8000,,,8-12 % ETHYLENE GLYCOL,,,HEPES,0.1 M,8.0,,,,,,,,,
8QE3,VAPOR DIFFUSION,293.0,8.0,2.13,42.12,8-12 % PEG 8000,,,8-12 % ETHYLENE GLYCOL,,,HEPES,0.1 M,8.0,,,,,,,,,
8QU2,"VAPOR DIFFUSION, SITTING DROP",293.15,,1.69,27.1,MORPHEUS BUFFER SYSTEM 3,100 mM,9.0,MORPHEUS PRECIPITANT MIX 1,30% (v/v),,MORPHEUS CARBOXYLIC ACIDS.,100 mM,,,,,,,,,,
8QU3,"VAPOR DIFFUSION, SITTING DROP",293.15,9.0,1.94,36.7,MORPHEUS BUFFER SYSTEM 3,100 mM,9.0,MORPHEUS PERCIPITANT MIX 1,30% (v/v),,MORPHEUS CARBOXYLIC ACIDS.,100 mM,,,,,,,,,,
8QU4,"VAPOR DIFFUSION, HANGING DROP",293.15,9.0,1.64,25.3,MORPHEUS BUFFER SYSTEM 3,100 mM,9.0,MORPHEUS PRECIPITANT MIX 1,30%,,MORPHEUS CARBOXYLIC ACIDS,100 mM,,,,,,,,,,
8AWR,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.43,49.44,NA2SO4,0.2 M,,PEG3350,14% (v/v),,HEPES,0.25M,,,,7.0,,,,,,
8GQM,"VAPOR DIFFUSION, HANGING DROP",293.0,,2.17,43.23,1,20% (v/v),,"4-BUTANEDIOL
100 MM SODIUM ACETATE",,,,,5.5,,,,,,,,,
8IMR,"VAPOR DIFFUSION, HANGING DROP",283.0,8.0,2.78,55.72,"AMMONIUM SULFATE
0.1 M TRIS-HCL (",2.0 M,8.0,,,,,,,,,,,,,,,
8PAT,VAPOR DIFFUSION,293.15,,2.76,55.42,"POTASSIUM NITRATE
20% PEG 3350",0.2 M,,,,6.8,,,,,,,,,,,,
8PAY,"VAPOR DIFFUSION, SITTING DROP",293.15,7.3,2.77,55.57,"SODIUM FLUORIDE
20% PEG 3350",0.2 M,,,,7.3,,,,,,,,,,,,
8Q1V,"VAPOR DIFFUSION, HANGING DROP",291.0,,3.35,63.27,20-25 % (W/V) PEG 6000,,,LICL2 AND 0.1 M CITRATE,1 M,4.0,,,,,,,,,,,,
8QF3,"VAPOR DIFFUSION, SITTING DROP",281.0,5.5,2.11,41.79,BIS-TRIS (,0.1 M,5.5,,,,,,,,,,,,,,,
8QF4,"VAPOR DIFFUSION, SITTING DROP",293.0,4.2,1.97,37.67,POTASSIUM PHOSPHATE CITRATE,0.1 M,4.2,NACL AND 20% W/V PEG 8000,0.2 M,,,,,,,,,,,,,
8SD1,"VAPOR DIFFUSION, HANGING DROP",293.0,7.8,2.11,41.71,SODIUM CITRATE,1.6 M,,TRIS BASE,50 mM,,,,,,,,,,,,,
8SD6,"VAPOR DIFFUSION, HANGING DROP",293.0,7.8,2.11,41.6,SODIUM CITRATE,1.6 M,,TRIS BASE,50 mM,,,,,,,,,,,,,
8SG0,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,1.89,35.38,LITHIUM SULFATE,0.2 M,,TRIS 8.5,0.1 M,,W/V PEG 4000,30 %,,,,,,,,,,
8SP6,"VAPOR DIFFUSION, SITTING DROP",291.0,6.5,2.57,47.4,PEG3350,25.0%,,NH4OAC,0.2M,,BIS-TRIS,0.1M,,,,6.5,,,,,,
8T4V,"VAPOR DIFFUSION, HANGING DROP",293.0,6.5,1.88,34.71,MES 6.5,0.1 M,,PEG4K,25%,,,,,,,,,,,,,
8TFU,"VAPOR DIFFUSION, HANGING DROP",293.0,7.2,2.13,42.29,SODIUM PHOSPHATE MONOBASIC MONOHYDRATE,0.48 M,,POTASSIUM PHOSPHATE DIBASIC,1.2 M,,,,,,,,,,,,,
8TGC,"VAPOR DIFFUSION, HANGING DROP",298.0,8.5,2.12,41.97,AMMONIUM PHOSPHATE DIBASIC,2.4 M,,TRIS,0.1M,8.5,,,,,,,,,,,,
8VCN,"VAPOR DIFFUSION, SITTING DROP",293.0,4.0,2.23,44.91,V/V TACSIMATE,4%,,,,4.0,AND 20% W/V POLYETHYLENE GLYCOL 3350,,,,,,,,,,,
8YHF,"VAPOR DIFFUSION, SITTING DROP",293.0,,1.86,34.0,K/NA PO4,0.02M,,BIS-TRIS PROPANE,0.1M,6.5,PEG3350,20%,,,,,,,,,,
8YHL,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.07,40.72,MGAC2,0.1M,,MES,0.1M,6.5,PEG10,10%,,000,,,,,,,,
8AQR,"VAPOR DIFFUSION, HANGING DROP",293.15,9.0,2.11,41.78,BICINE (,0.1 M,9.0,AMMONIUM SULFATE,2.4 M,,FINAL,,9.0,,,,,,,,,
8ASZ,"VAPOR DIFFUSION, SITTING DROP",293.0,4.6,2.11,41.81,AMACETATE,0.17 M,,NAACETATE,0.085 M,4.6,PEG 4000,30%,,GLYCEROL,15%,,,,,,,
8CMM,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.82,56.46,MGCL2 HEXAHYDRATE,0.01M,,HEPES SODIUM,0.05M,,AND 4M LICL,,,,,,,,,,,
8CMP,"VAPOR DIFFUSION, SITTING DROP",293.0,,1.8,31.78,SODIUM ACETATE,0.1 M,,,,4.5,,,,,,,,,,,,
8CMV,"VAPOR DIFFUSION, HANGING DROP",293.0,5.6,1.85,33.48,"SODIUM CITRATE TRIBASIC DIHYDRATE 1M
ISOPROPANOL 20%
PEG 4K 20%",,,,,,,,,,,,,,,,,
8CNC,"VAPOR DIFFUSION, SITTING DROP",293.0,8.0,3.16,61.12,NA3CITRATE,1.3 M,,TRIS,0.1M,8.0,,,,,,,,,,,,
8CNF,"VAPOR DIFFUSION, SITTING DROP",291.0,5.0,2.18,43.51,DI-AMMONIUMHYDROGEN CITRATE,50 mM,5.0,DTT,5.2 mg/mL,,NADP+,0.7 mg/mL,,"PEG 6000;
RESERVOIR: 120 MM DI-AMMONIUMHYDROGEN CITRATE",5% (w/v),5.0,"PEG 6000;
SOAKING: 120 MM DI-AMMONIUM HYDROGEN CITRATE",20% (w/v),5.0,PEG 6000,25%,
8CNP,"VAPOR DIFFUSION, SITTING DROP",291.0,5.0,2.17,43.2,DI-AMMONIUMHYDROGEN CITRATE,50 mM,5.0,DTT,5.2 mg/mL,,NADP+,0.7 mg/mL,,"PEG 6000;
RESERVOIR: 120 MM DI-AMMONIUMHYDROGEN CITRATE",5% (w/v),5.0,"PEG 6000;
SOAKING: 120 MM DI-AMMONIUM HYDROGEN CITRATE",20% (w/v),5.0,PEG 6000,25%,
8GCK,"VAPOR DIFFUSION, HANGING DROP",298.0,,2.0,34.46,CACL2,0.1 M,,HEPES,0.1 M,7.4,PEG 3350,25%,,,,,,,,,,
8P6U,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.06,40.23,AMMONIUM SULFATE,2.9M,,,,,,,,,,,,,,,,
8Q0C,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.04,39.74,AMMONIUM SULFATE,2.9M,,TRIS-HCL,0.1M,,,,,,,,,,,,,
8Q6C,BATCH MODE,277.15,4.0,2.99,58.83,SODIUM ACETATE,20 mM,4.0,NACL,50 mM,,,,,,,,,,,,,
8R8X,BATCH MODE,293.0,,1.78,31.06,AMMONIUM SULFATE,3.1 M,,,,,,,,,,,,,,,,
8RC7,,,,1.78,30.93,UREA,,,HCL,,,ETHANOL,95%,,,,,,,,,,
8RU5,"VAPOR DIFFUSION, SITTING DROP",293.0,,2.37,48.17,"PEG6000
10% ETHYLENE GLYCOL
0.1M TRIS",20%,7.5,,,,,,,,,,,,,,,
8RYS,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,3.29,62.56,TRIS,0.1M,8.5,AMMONIUM PHOSPHATE,2.4M,,,,,,,,,,,,,
8S1K,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.05,40.01,PROTEIN IN 25MM TRIS/HCL,,7.5,SEE ALSO PMID 27658368,,,,,,,,,,,,,,
8TJG,"VAPOR DIFFUSION, SITTING DROP",295.0,5.5,1.77,30.63,AMMONIUM ACETATE,0.2M,,BIS-TRIS,0.1M,,,,5.5,PEG-3350,15%,,CRYOPROTECTED IN 100% PARAFFIN OIL,,,,,
8UPW,"VAPOR DIFFUSION, HANGING DROP",277.0,,2.32,47.0,TRIS,0.1 M,9.0,14-18% PEG 8K  IN A 1:1 RATIO OF PROTEIN TO PRECIPITANT SOLUTION,,,AND CRYOPROTECTED WITH 20% GLYCEROL,,,,,,,,,,,
8UTE,"VAPOR DIFFUSION, HANGING DROP",277.0,,2.73,54.86,SODIUM CACODYLATE,0.1 M,6.0,V/V MPD,40%,,W/V PEG 3350 IN A 1:1 RATIO OF PROTEIN TO PRECIPITANT SOLUTION,5%,,,,,,,,,,
8VB1,"VAPOR DIFFUSION, HANGING DROP",293.0,6.5,2.62,53.08,"AMMONIUM ACETATE
100MM MES",2.25M,6.5,,,,,,,,,,,,,,,
8YCM,"VAPOR DIFFUSION, HANGING DROP",289.0,,2.7,54.4,BIS-TRIS,0.1 M,6.3,AMMONIUM SULFATE,2 M,,,,,,,,,,,,,
8YE5,EVAPORATION,293.0,,2.08,40.83,POTASSIUM PHOSPHATE,200mM,,PEG 3500,10%,,,,,,,,,,,,,
8CKR,VAPOR DIFFUSION,292.0,7.5,,,"CACL2
100 MM HEPES
30% MPD",20mM,,,,,,,,,,,,,,,,
8IS2,LIQUID DIFFUSION,293.15,8.1,2.04,39.78,HEPES,0.25 M,,TACSIMATE,60%,,NDSB-211,0.17 M,,,,,,,,,,
8KDX,"VAPOR DIFFUSION, HANGING DROP",293.15,8.5,2.59,52.5,SODIUM CITRATE TRIBASIC DEHYDRATED,1.2 M,,TRIS BUFFER,0.1 M,8.5,,,,,,,,,,,,
8OZ1,"VAPOR DIFFUSION, SITTING DROP",293.0,4.0,2.2,44.02,ENZYME IN 50 MM NAPI,20 mg/mL,7.0,,,4.0,PEG1500,25%,,,,,,,,,,
8QAO,"VAPOR DIFFUSION, SITTING DROP",298.15,,2.32,47.05,W/V PEG 4000,28%,,AMMONIUM SULPHATE AND 15% GLYCEROL,0.17 M,,,,,,,,,,,,,
8QZD,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,1.96,37.18,PEG SMEAR HIGH,25%,,PIPES,0.1M,7.0,MAGNESIUM FORMATE,0.1M,,RUBIDIUM CHLORIDE,0.1M,,,,,,,
8RI3,"VAPOR DIFFUSION, HANGING DROP",293.0,6.5,2.31,46.83,7-14% (V/V) 2-METHYL-2,,,4-PENTANEDIOL (MPD),,,MGCL2,20 mM,,SPERMINE TETRAHYDROCHLORIDE,80 mM,,AND 60 MM SODIUM CACODYLATE,,6.5,,,
8TXF,"VAPOR DIFFUSION, HANGING DROP",293.0,,2.04,39.64,TRIS (,100 mM,7.5,27%~32% PEG 550 MME,,,,,,,,,,,,,,
8XAM,"VAPOR DIFFUSION, HANGING DROP",297.0,,2.22,44.68,LICL,0.2 M,,TRIS,0.1 M,8.0,(18%-20%) PEG6000,,,ETHYLENE GLYCOL,10%,,,,,,,
7FTJ,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,1.98,37.72,10-12 MG/ML PROTEIN IN 25 MM TRIS/HCL,,7.5,NACL,500mM,,TCEP,2mM,,SUPPLEMENTED WITH 10X MOLAR EXCESS OF LIGAND AND,,,IF NEEDED,,,WITH 10 MM MGCL2 AND 5MM ATP,,
